latitude;longitude;altitude(m);ultrasonicHeight(m);speed(mps);distance(m);max_altitude(m);max_ascent(m);max_speed(mps);max_distance(m);time(millisecond);datetime(utc);datetime(local);satellites;pressure(Pa);temperature(F);voltage(v);home_latitude;home_longitude;velocityX(mps);velocityY(mps);velocityZ(mps);pitch(deg);roll(deg);yaw(deg);powerlevel;isflying;istakingphoto;remainPowerPercent;remainLifePercent;currentCurrent;currentElectricity;currentVoltage;batteryTemperature;dischargeCount;flightmode;isMotorsOn;isTakingVideo;Rc_elevator;Rc_aileron;Rc_throttle;Rc_rudder;Rc_gyro;timestamp;Battery_Cell1;Battery_Cell2;Battery_Cell3;Battery_Cell4;Battery_Cell5;Battery_Cell6;Dronetype;AppVersion;Planename;FlyControllerSerialNumber;RemoteSerialNumber;BatterySerialNumber;CENTER_BATTERY.productDate;CENTER_BATTERY.serialNo;CENTER_BATTERY.fullCapacity;CENTER_BATTERY.productDateRaw;pitchRaw;rollRaw;yawRaw;gimbalPitchRaw;gimbalRollRaw;gimbalYawRaw;flyState;altitudeRaw;speedRaw;distanceRaw;velocityXRaw;velocityYRaw;velocityZRaw;data_reuse;App_Tip;App_Warning;downlinkSignalQuality;uplinkSignalQuality;transmissionChannel;rcModeSwitch;rcHome;rcPause;rcTransform;rcJoystickMode;appMode;FlyControllerSerialNumber_legacy;RemoteSerialNumber_legacy;BatterySerialNumber_legacy;Battery2SerialNumber;frontAvoidDist;backAvoidDist;isBrakingToAvoid
-29.447897;-53.285894;0.5;0.6;0;0.18;0.5;0.5;0.2;0.18;5405;43:57.3;43:57.3;12;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;-0.1;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;-1;1588;0;0;1624;6;5;0;1.75;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447896;-53.285894;0.5;0.6;0;0.18;0.5;0.5;0.2;0.18;5507;43:57.4;43:57.4;12;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;-0.1;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;-1;1588;0;0;1624;6;5;0;1.85;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447896;-53.285894;0.5;0.6;0;0.2;0.5;0.5;0.2;0.2;5609;43:57.5;43:57.5;12;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;-0.1;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;-1;1588;0;0;1624;6;5;0;1.98;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447896;-53.285894;0.5;0.6;0;0.21;0.5;0.5;0.2;0.21;5705;43:57.6;43:57.6;12;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;-0.1;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;-1;1588;0;0;1624;6;5;0;2.06;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447896;-53.285894;0.5;0.6;0;0.22;0.5;0.5;0.2;0.22;5803;43:57.7;43:57.7;12;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;0;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;0;1588;0;0;1624;6;5;0;2.2;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285894;0.5;0.6;0;0.23;0.5;0.5;0.2;0.23;5903;43:57.8;43:57.8;12;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;0;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;0;1588;0;0;1624;6;5;0;2.28;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285894;0.5;0.6;0;0.24;0.5;0.5;0.2;0.24;6006;43:57.9;43:57.9;12;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;0;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;0;1588;0;0;1624;6;5;0;2.41;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.26;0.5;0.5;0.2;0.26;6105;43:58.0;43:58.0;12;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;0;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;0;1588;0;0;1624;6;5;0;2.6;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.28;0.5;0.5;0.2;0.28;6207;43:58.1;43:58.1;12;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;0;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;0;1588;0;0;1624;6;5;0;2.76;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447896;-53.285893;0.5;0.6;0;0.28;0.5;0.5;0.2;0.28;6305;43:58.2;43:58.2;13;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.7;0.1;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;7;1;1588;0;0;1624;6;5;0;2.81;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447896;-53.285893;0.5;0.6;0;0.3;0.5;0.5;0.2;0.3;6399;43:58.3;43:58.3;13;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.7;0.2;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;7;2;1588;0;0;1624;6;5;0;2.96;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.29;0.5;0.5;0.2;0.3;6502;43:58.4;43:58.4;13;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.7;0.2;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;7;2;1588;0;0;1624;6;5;0;2.9;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.3;0.5;0.5;0.2;0.3;6606;43:58.5;43:58.5;13;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;0.2;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;2;1588;0;0;1624;6;5;0;3.04;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.3;0.5;0.5;0.2;0.3;6705;43:58.6;43:58.6;13;0;0;16.539;-29.447898;-53.285895;0;0;0;-0.8;0.2;158.8;0;1;0;85;100;-8349;3162;16539;3106.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;2;1588;0;0;1624;6;5;0;3.01;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.31;0.5;0.5;0.2;0.31;6806;43:58.7;43:58.7;13;0;0;16.533;-29.447898;-53.285895;0;0;0;-0.7;0.3;158.9;0;1;0;85;100;-8298;3160;16533;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;7;3;1589;0;0;1624;6;5;0;3.13;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.31;0.5;0.5;0.2;0.31;6904;43:58.8;43:58.8;13;0;0;16.533;-29.447898;-53.285895;0;0;0;-0.7;0.2;158.9;0;1;0;85;100;-8298;3160;16533;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;7;2;1589;0;0;1624;6;5;0;3.12;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.32;0.5;0.5;0.2;0.32;7006;43:58.9;43:58.9;13;0;0;16.533;-29.447898;-53.285895;0;0;0;-0.6;0.2;158.9;0;1;0;85;100;-8298;3160;16533;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;6;2;1589;0;0;1624;6;5;0;3.23;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.32;0.5;0.5;0.2;0.32;7103;43:59.0;43:59.0;13;0;0;16.533;-29.447898;-53.285895;0;0;0;-0.7;0.2;159;0;1;0;85;100;-8298;3160;16533;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;7;2;1590;0;0;1624;6;5;0;3.24;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.33;0.5;0.5;0.2;0.33;7207;43:59.1;43:59.1;13;0;0;16.533;-29.447898;-53.285895;0;0;0;-0.7;0.3;159;0;1;0;85;100;-8298;3160;16533;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;7;3;1590;0;0;1624;6;5;0;3.34;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447896;-53.285893;0.5;0.6;0;0.34;0.5;0.5;0.2;0.34;7299;43:59.2;43:59.2;13;0;0;16.533;-29.447898;-53.285895;0;0;0;-0.8;0.3;159;0;1;0;85;100;-8298;3160;16533;3107.5;3;P-GPS;1;0;0;0;380;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;8;3;1590;0;0;1624;6;5;0;3.36;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447895;-53.285893;0.5;0.6;0.2;0.35;0.5;0.5;0.2;0.35;7402;43:59.3;43:59.3;13;0;0;16.533;-29.447898;-53.285895;0;0;-0.2;-0.9;0.3;159;0;1;0;85;100;-8298;3160;16533;3107.5;3;P-GPS;1;0;0;0;550;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;9;3;1590;0;0;1624;6;5;2;3.45;0;0;-2;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447895;-53.285893;0.5;0.6;0.6;0.35;0.5;0.5;0.6;0.35;7502;43:59.4;43:59.4;13;0;0;16.533;-29.447898;-53.285895;0;0;-0.6;-0.9;0.3;159.1;0;1;0;85;100;-8298;3160;16533;3107.5;3;P-GPS;1;0;0;0;579;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;9;3;1591;0;0;1624;6;5;6;3.48;0;0;-6;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447895;-53.285893;0.6;0.7;1;0.35;0.6;0.6;1;0.35;7608;43:59.5;43:59.5;13;0;0;16.533;-29.447898;-53.285895;0;0;-1;-0.6;0.5;159.1;0;1;0;85;100;-8298;3160;16533;3107.5;3;P-GPS;1;0;0;0;566;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;6;5;1591;0;0;1624;6;6;10;3.54;0;0;-10;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447895;-53.285893;0.7;0.8;1.5;0.36;0.7;0.7;1.5;0.36;7699;43:59.6;43:59.6;13;0;0;16.533;-29.447898;-53.285895;0;0;-1.5;-0.4;0.5;159.1;0;1;0;85;100;-8298;3160;16533;3107.5;3;P-GPS;1;0;0;0;545;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;4;5;1591;0;0;1624;6;7;15;3.57;0;0;-15;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447895;-53.285893;0.9;1;1.9;0.36;0.9;0.9;1.9;0.36;7800;43:59.7;43:59.7;13;0;0;16.526;-29.447898;-53.285895;0;0;-1.9;-0.4;0.3;159;0;1;0;85;100;-8298;3160;16526;3107.5;3;P-GPS;1;0;0;0;541;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;4;3;1590;0;0;1624;6;9;19;3.62;0;0;-19;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447895;-53.285893;1.1;1.2;2.2;0.37;1.1;1.1;2.2;0.37;7900;43:59.8;43:59.8;13;0;0;16.526;-29.447898;-53.285895;0;0;-2.2;-0.2;0.2;158.9;0;1;0;85;100;-8298;3160;16526;3107.5;3;P-GPS;1;0;0;0;364;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;2;2;1589;0;0;1624;6;11;22;3.68;0;0;-22;0;;;100;100;0;2;0;0;0;2;0;;;;;6.5;0;0
-29.447895;-53.285893;1.3;1.5;2.1;0.37;1.3;1.3;2.2;0.37;8000;43:59.9;43:59.9;13;0;0;16.526;-29.447898;-53.285895;0;0;-2.1;-0.3;0;158.8;0;1;0;85;100;-8298;3160;16526;3107.5;3;P-GPS;1;0;0;0;219;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;3;0;1588;0;0;1624;6;13;21;3.74;0;0;-21;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447895;-53.285893;1.6;1.7;1.8;0.39;1.6;1.6;2.2;0.39;8104;44:00.0;44:00.0;13;0;0;16.526;-29.447898;-53.285895;0;0;-1.8;-0.6;0.1;158.8;0;1;0;85;100;-8298;3160;16526;3107.5;3;P-GPS;1;0;0;0;66;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;6;1;1588;0;0;1624;6;16;18;3.86;0;0;-18;0;;;100;100;0;2;0;0;0;2;0;;;;;6.6;0;0
-29.447895;-53.285893;1.7;1.8;1.5;0.39;1.7;1.7;2.2;0.39;8206;44:00.1;44:00.1;13;0;0;16.526;-29.447898;-53.285895;0;0;-1.5;-0.9;0.3;158.8;0;1;0;85;100;-8298;3160;16526;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;9;3;1588;0;0;1624;6;17;15;3.94;0;0;-15;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447895;-53.285892;1.9;1.9;1.2;0.4;1.9;1.9;2.2;0.4;8301;44:00.2;44:00.2;13;0;0;16.526;-29.447898;-53.285895;0;0;-1.2;-1.1;0.4;158.8;0;1;0;85;100;-8298;3160;16526;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;11;4;1588;0;0;1624;6;19;12;4.03;0;0;-12;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447895;-53.285892;2;2;0.8;0.41;2;2;2.2;0.41;8404;44:00.3;44:00.3;13;0;0;16.526;-29.447898;-53.285895;0;0;-0.8;-1.4;0.7;158.7;0;1;0;85;100;-8298;3160;16526;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;14;7;1587;0;0;1624;6;20;8;4.11;0;0;-8;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447895;-53.285892;2.1;2.1;0.4;0.46;2.1;2.1;2.2;0.46;8506;44:00.4;44:00.4;11;0;0;16.526;-29.447898;-53.285895;0;0;-0.4;-1.5;0.9;158.7;0;1;0;85;100;-8298;3160;16526;3107.5;3;P-GPS;1;0;0;0;30;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;15;9;1587;0;0;1624;6;21;4;4.62;0;0;-4;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447895;-53.285892;2.1;2.1;0.2;0.47;2.1;2.1;2.2;0.47;8603;44:00.5;44:00.5;11;0;0;16.526;-29.447898;-53.285895;0;0;-0.2;-1.7;1.1;158.7;0;1;0;85;100;-8298;3160;16526;3107.5;3;P-GPS;1;0;0;0;196;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;17;11;1587;0;0;1624;6;21;2;4.74;0;0;-2;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447895;-53.285892;2.1;2.1;0.2;0.44;2.1;2.1;2.2;0.47;8702;44:00.6;44:00.6;11;0;0;16.526;-29.447898;-53.285895;0;0;-0.2;-1.7;1.2;158.7;0;1;0;85;100;-8298;3160;16526;3107.5;3;P-GPS;1;0;0;0;137;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;17;12;1587;0;0;1624;6;21;2;4.41;0;0;-2;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447895;-53.285892;2.1;2.2;0.1;0.45;2.1;2.1;2.2;0.47;8808;44:00.7;44:00.7;11;0;0;16.37;-29.447898;-53.285895;0;0;-0.1;-1.6;1.1;158.8;0;1;0;85;100;-10949;3155;16370;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;16;11;1588;0;0;1624;6;21;1;4.47;0;0;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.2;0;0.49;2.1;2.1;2.2;0.49;8900;44:00.8;44:00.8;10;0;0;16.37;-29.447898;-53.285895;0;0;0;-1.4;0.9;158.8;0;1;0;85;100;-10949;3155;16370;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;14;9;1588;0;0;1624;6;21;0;4.95;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.2;0;0.5;2.1;2.1;2.2;0.5;8998;44:00.9;44:00.9;10;0;0;16.37;-29.447898;-53.285895;0;0;0;-1.3;0.5;158.8;0;1;0;85;100;-10949;3155;16370;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;13;5;1588;0;0;1624;6;21;0;5.02;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.5;2.1;2.1;2.2;0.5;9094;44:00.9;44:00.9;11;0;0;16.37;-29.447898;-53.285895;0;0;0;-1.2;0.3;158.8;0;1;0;85;100;-10949;3155;16370;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;12;3;1588;0;0;1624;6;21;0;5.01;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.51;2.1;2.1;2.2;0.51;9199;44:01.1;44:01.1;11;0;0;16.37;-29.447898;-53.285895;0;0;0;-1.1;0.1;158.8;0;1;0;85;100;-10949;3155;16370;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;11;1;1588;0;0;1624;6;21;0;5.08;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.51;2.1;2.1;2.2;0.51;9308;44:01.2;44:01.2;11;0;0;16.37;-29.447898;-53.285895;0;0;0;-1;0.1;158.9;0;1;0;85;100;-10949;3155;16370;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;10;1;1589;0;0;1624;6;21;0;5.06;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.51;2.1;2.1;2.2;0.51;9399;44:01.3;44:01.3;11;0;0;16.37;-29.447898;-53.285895;0;0;0;-1;0;158.9;0;1;0;85;100;-10949;3155;16370;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;10;0;1589;0;0;1624;6;21;0;5.13;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.5;2.1;2.1;2.2;0.51;9509;44:01.4;44:01.4;11;0;0;16.37;-29.447898;-53.285895;0;0;0;-0.9;0;158.8;0;1;0;85;100;-10949;3155;16370;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;9;0;1588;0;0;1624;6;21;0;5.03;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.51;2.1;2.1;2.2;0.51;9606;44:01.5;44:01.5;11;0;0;16.37;-29.447898;-53.285895;0;0;0;-0.9;0;158.8;0;1;0;85;100;-10949;3155;16370;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;9;0;1588;0;0;1624;6;21;0;5.09;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.51;2.1;2.1;2.2;0.51;9706;44:01.6;44:01.6;12;0;0;16.37;-29.447898;-53.285895;0;0;0;-1;0;158.8;0;1;0;85;100;-10949;3155;16370;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;10;0;1588;0;0;1624;6;21;0;5.11;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.52;2.1;2.1;2.2;0.52;9797;44:01.7;44:01.7;12;0;0;16.557;-29.447898;-53.285895;0;0;0;-1;0;158.9;0;1;0;85;100;-7365;3152;16557;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;10;0;1589;0;0;1624;6;21;0;5.18;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.52;2.1;2.1;2.2;0.52;9901;44:01.8;44:01.8;13;0;0;16.557;-29.447898;-53.285895;0;0;0;-1;0.1;158.9;0;1;0;85;100;-7365;3152;16557;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;10;1;1589;0;0;1624;6;21;0;5.22;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.53;2.1;2.1;2.2;0.53;9999;44:01.9;44:01.9;13;0;0;16.557;-29.447898;-53.285895;0;0;0;-1;0.2;158.9;0;1;0;85;100;-7365;3152;16557;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;10;2;1589;0;0;1624;6;21;0;5.29;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.54;2.1;2.1;2.2;0.54;10090;44:01.9;44:01.9;14;0;0;16.557;-29.447898;-53.285895;0;0;0;-1;0.1;158.8;0;1;0;85;100;-7365;3152;16557;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;10;1;1588;0;0;1624;6;21;0;5.4;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.55;2.1;2.1;2.2;0.55;10198;44:02.1;44:02.1;14;0;0;16.557;-29.447898;-53.285895;0;0;0;-1;0.2;158.8;0;1;0;85;100;-7365;3152;16557;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;10;2;1588;0;0;1624;6;21;0;5.48;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.52;2.1;2.1;2.2;0.55;10301;44:02.2;44:02.2;14;0;0;16.557;-29.447898;-53.285895;0;0;0;-1;0.2;158.8;0;1;0;85;100;-7365;3152;16557;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;10;2;1588;0;0;1624;6;21;0;5.22;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.53;2.1;2.1;2.2;0.55;10399;44:02.3;44:02.3;14;0;0;16.557;-29.447898;-53.285895;0;0;0;-0.9;0.2;158.8;0;1;0;85;100;-7365;3152;16557;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;9;2;1588;0;0;1624;6;21;0;5.26;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.54;2.1;2.1;2.2;0.55;10504;44:02.4;44:02.4;14;0;0;16.557;-29.447898;-53.285895;0;0;0;-0.9;0.2;158.8;0;1;0;85;100;-7365;3152;16557;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;9;2;1588;0;0;1624;6;21;0;5.37;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.447894;-53.285892;2.1;2.1;0;0.54;2.1;2.1;2.2;0.55;10598;44:02.5;44:02.5;14;0;0;16.557;-29.447898;-53.285895;0;0;0;-0.9;0.1;158.8;0;1;0;85;100;-7365;3152;16557;3107.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;4148;4149;4130;4140;0;0;28;;;;;;;0;0;0;9;1;1588;0;0;1624;6;21;0;5.42;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
